Time(ms),Location(m),Speed(m/s)
126600,8909.69,35.4
126700,8913.23,35.34
126800,8916.76,35.28
126900,8920.29,35.22
127000,8923.81,35.16
127100,8927.32,35.1
127200,8930.83,35.04
127300,8934.33,34.98
127400,8937.82,34.92
127500,8941.31,34.86
127600,8944.79,34.8
127700,8948.27,34.74
127800,8951.74,34.68
127900,8955.21,34.62
128000,8958.67,34.56
128100,8962.12,34.5
128200,8965.57,34.44
128300,8969.01,34.38
128400,8972.44,34.32
128500,8975.87,34.26
128600,8979.29,34.2
128700,8982.71,34.14
128800,8986.12,34.08
128900,8989.53,34.02
129000,8992.93,33.96
129100,8996.32,33.9
129200,8999.71,33.84
129300,9003.09,33.78
129400,9006.46,33.72
129500,9009.83,33.66
129600,9013.19,33.6
129700,9016.55,33.54
129800,9019.9,33.48
129900,9023.25,33.42
130000,9026.59,33.36
130100,9029.92,33.3
130200,9033.25,33.24
130300,9036.57,33.18
130400,9039.88,33.12
130500,9043.19,33.06
130600,9046.49,33
130700,9049.79,32.94
130800,9053.08,32.88
130900,9056.37,32.82
131000,9059.65,32.76
131100,9062.92,32.7
131200,9066.19,32.64
131300,9069.45,32.58
131400,9072.7,32.52
131500,9075.95,32.46
131600,9079.19,32.4
131700,9082.43,32.34
131800,9085.66,32.28
131900,9088.89,32.22
132000,9092.11,32.16
132100,9095.32,32.1
132200,9098.53,32.04
132300,9101.73,31.98
132400,9104.92,31.92
132500,9108.11,31.86
132600,9111.29,31.8
132700,9114.47,31.74
132800,9117.64,31.68
132900,9120.81,31.62
133000,9123.97,31.56
133100,9127.12,31.5
133200,9130.27,31.44
133300,9133.41,31.38
133400,9136.54,31.32
133500,9139.67,31.26
133600,9142.79,31.2
133700,9145.91,31.14
133800,9149.02,31.08
133900,9152.13,31.02
134000,9155.23,30.96
134100,9158.32,30.9
134200,9161.41,30.84
134300,9164.49,30.78
134400,9167.56,30.72
134500,9170.63,30.66
134600,9173.69,30.6
134700,9176.75,30.54
134800,9179.8,30.48
134900,9182.85,30.42
135000,9185.89,30.36
135100,9188.92,30.3
135200,9191.95,30.24
135300,9194.97,30.18
135400,9197.98,30.12
135500,9200.99,30.06
135600,9203.99,30
135700,9206.99,29.94
135800,9209.98,29.88
135900,9212.97,29.82
136000,9215.95,29.76
136100,9218.92,29.7
136200,9221.89,29.64
136300,9224.85,29.58
136400,9227.8,29.52
136500,9230.75,29.46
136600,9233.69,29.4
136700,9236.63,29.34
136800,9239.56,29.28
136900,9242.49,29.22
137000,9245.41,29.16
137100,9248.32,29.1
137200,9251.23,29.04
137300,9254.13,28.98
137400,9257.02,28.92
137500,9259.91,28.86
137600,9262.79,28.8
137700,9265.67,28.74
137800,9268.54,28.68
137900,9271.41,28.62
138000,9274.27,28.56
138100,9277.12,28.5
138200,9279.97,28.44
138300,9282.81,28.38
138400,9285.64,28.32
138500,9288.47,28.26
138600,9291.29,28.2
138700,9294.11,28.14
138800,9296.92,28.08
138900,9299.73,28.02
139000,9302.53,27.96
139100,9305.32,27.9
139200,9308.11,27.84
139300,9310.89,27.78
139400,9313.66,27.72
139500,9316.43,27.66
139600,9319.19,27.6
139700,9321.95,27.54
139800,9324.7,27.48
139900,9327.45,27.42
140000,9330.19,27.36
140100,9332.92,27.3
140200,9335.65,27.24
140300,9338.37,27.18
140400,9341.08,27.12
140500,9343.79,27.06
140600,9346.49,27
140700,9349.19,26.94
140800,9351.88,26.88
140900,9354.57,26.82
141000,9357.25,26.76
141100,9359.92,26.7
141200,9362.59,26.64
141300,9365.25,26.58
141400,9367.9,26.52
141500,9370.55,26.46
141600,9373.19,26.4
141700,9375.83,26.34
141800,9378.46,26.28
141900,9381.09,26.22
142000,9383.71,26.16
142100,9386.32,26.1
142200,9388.93,26.04
142300,9391.53,25.98
142400,9394.12,25.92
142500,9396.71,25.86
142600,9399.29,25.8
142700,9401.87,25.74
142800,9404.44,25.68
142900,9407.01,25.62
143000,9409.57,25.56
143100,9412.12,25.5
143200,9414.67,25.44
143300,9417.21,25.38
143400,9419.74,25.32
143500,9422.27,25.26
143600,9424.79,25.2
143700,9427.31,25.14
143800,9429.82,25.08
143900,9432.33,25.02
144000,9434.83,24.96
144100,9437.32,24.9
144200,9439.81,24.84
144300,9442.29,24.78
144400,9444.76,24.72
144500,9447.23,24.66
144600,9449.69,24.6
144700,9452.15,24.54
144800,9454.6,24.48
144900,9457.05,24.42
145000,9459.49,24.36
145100,9461.92,24.3
145200,9464.35,24.24
145300,9466.77,24.18
145400,9469.18,24.12
145500,9471.59,24.06
145600,9473.99,24
145700,9476.39,23.94
145800,9478.78,23.88
145900,9481.17,23.82
146000,9483.55,23.76
146100,9485.92,23.7
146200,9488.29,23.64
146300,9490.65,23.58
146400,9493,23.52
146500,9495.35,23.46
146600,9497.69,23.4
146700,9500.03,23.34
146800,9502.36,23.28
146900,9504.69,23.22
147000,9507.01,23.16
147100,9509.32,23.1
147200,9511.63,23.04
147300,9513.93,22.98
147400,9516.22,22.92
147500,9518.51,22.86
147600,9520.79,22.8
147700,9523.07,22.74
147800,9525.34,22.68
147900,9527.61,22.62
148000,9529.87,22.56
148100,9532.12,22.5
148200,9534.37,22.44
148300,9536.61,22.38
148400,9538.84,22.32
148500,9541.07,22.26
148600,9543.29,22.2
148700,9545.51,22.14
148800,9547.72,22.08
148900,9549.93,22.02
149000,9552.13,21.96
149100,9554.32,21.9
149200,9556.51,21.84
149300,9558.69,21.78
149400,9560.86,21.72
149500,9563.03,21.66
149600,9565.19,21.6
149700,9567.35,21.54
149800,9569.5,21.48
149900,9571.65,21.42
150000,9573.79,21.36
150100,9575.92,21.3
150200,9578.05,21.24
150300,9580.17,21.18
150400,9582.28,21.12
150500,9584.39,21.06
150600,9586.49,21
150700,9588.59,20.94
150800,9590.68,20.88
150900,9592.77,20.82
151000,9594.85,20.76
151100,9596.92,20.7
151200,9598.99,20.64
151300,9601.05,20.58
151400,9603.1,20.52
151500,9605.15,20.46
151600,9607.19,20.4
151700,9609.23,20.34
151800,9611.26,20.28
151900,9613.29,20.22
152000,9615.31,20.16
152100,9617.32,20.1
152200,9619.33,20.04
152300,9621.33,19.98
152400,9623.32,19.92
152500,9625.31,19.86
152600,9627.29,19.8
152700,9629.27,19.74
152800,9631.24,19.68
152900,9633.21,19.62
153000,9635.17,19.56
153100,9637.12,19.5
153200,9639.07,19.44
153300,9641.01,19.38
153400,9642.94,19.32
153500,9644.87,19.26
153600,9646.79,19.2
153700,9648.71,19.14
153800,9650.62,19.08
153900,9652.53,19.02
154000,9654.43,18.96
154100,9656.32,18.9
154200,9658.21,18.84
154300,9660.09,18.78
154400,9661.96,18.72
154500,9663.83,18.66
154600,9665.69,18.6
154700,9667.55,18.54
154800,9669.4,18.48
154900,9671.25,18.42
155000,9673.09,18.36
155100,9674.92,18.3
155200,9676.75,18.24
155300,9678.57,18.18
155400,9680.38,18.12
155500,9682.19,18.06
155600,9683.99,18
155700,9685.79,17.94
155800,9687.58,17.88
155900,9689.37,17.82
156000,9691.15,17.76
156100,9692.92,17.7
156200,9694.69,17.64
156300,9696.45,17.58
156400,9698.2,17.52
156500,9699.95,17.46
156600,9701.69,17.4
156700,9703.43,17.34
156800,9705.16,17.28
156900,9706.89,17.22
157000,9708.61,17.16
157100,9710.32,17.1
157200,9712.03,17.04
157300,9713.73,16.98
157400,9715.42,16.92
157500,9717.11,16.86
157600,9718.79,16.8
157700,9720.47,16.74
157800,9722.14,16.68
157900,9723.81,16.62
158000,9725.47,16.56
158100,9727.12,16.5
158200,9728.77,16.44
158300,9730.41,16.38
158400,9732.04,16.32
158500,9733.67,16.26
158600,9735.29,16.2
158700,9736.91,16.14
158800,9738.52,16.08
158900,9740.13,16.02
159000,9741.73,15.96
159100,9743.32,15.9
159200,9744.91,15.84
159300,9746.49,15.78
159400,9748.06,15.72
159500,9749.63,15.66
159600,9751.19,15.6
159700,9752.75,15.54
159800,9754.3,15.48
159900,9755.85,15.42
160000,9757.39,15.36
160100,9758.92,15.3
160200,9760.45,15.24
160300,9761.97,15.18
160400,9763.48,15.12
160500,9764.99,15.06
160600,9766.49,15
160700,9767.99,14.94
160800,9769.48,14.88
160900,9770.97,14.82
161000,9772.45,14.76
161100,9773.92,14.7
161200,9775.39,14.64
161300,9776.85,14.58
161400,9778.3,14.52
161500,9779.75,14.46
161600,9781.19,14.4
161700,9782.63,14.34
161800,9784.06,14.28
161900,9785.49,14.22
162000,9786.91,14.16
162100,9788.32,14.1
162200,9789.73,14.04
162300,9791.13,13.98
162400,9792.52,13.92
162500,9793.91,13.86
162600,9795.29,13.8
162700,9796.67,13.74
162800,9798.04,13.68
162900,9799.41,13.62
163000,9800.77,13.56
163100,9802.12,13.5
163200,9803.47,13.44
163300,9804.81,13.38
163400,9806.14,13.32
163500,9807.47,13.26
163600,9808.79,13.2
163700,9810.11,13.14
163800,9811.42,13.08
163900,9812.73,13.02
164000,9814.03,12.96
164100,9815.32,12.9
164200,9816.61,12.84
164300,9817.89,12.78
164400,9819.16,12.72
164500,9820.43,12.66
164600,9821.69,12.6
164700,9822.95,12.54
164800,9824.2,12.48
164900,9825.45,12.42
165000,9826.69,12.36
165100,9827.92,12.3
165200,9829.15,12.24
165300,9830.37,12.18
165400,9831.58,12.12
165500,9832.79,12.06
165600,9833.99,12
165700,9835.19,11.94
165800,9836.38,11.88
165900,9837.57,11.82
166000,9838.75,11.76
166100,9839.92,11.7
166200,9841.09,11.64
166300,9842.25,11.58
166400,9843.4,11.52
166500,9844.55,11.46
166600,9845.69,11.4
166700,9846.83,11.34
166800,9847.96,11.28
166900,9849.09,11.22
167000,9850.21,11.16
167100,9851.32,11.1
167200,9852.43,11.04
167300,9853.53,10.98
167400,9854.62,10.92
167500,9855.71,10.86
167600,9856.79,10.8
167700,9857.87,10.74
167800,9858.94,10.68
167900,9860.01,10.62
168000,9861.07,10.56
168100,9862.12,10.5
168200,9863.17,10.44
168300,9864.21,10.38
168400,9865.24,10.32
168500,9866.27,10.26
168600,9867.29,10.2
168700,9868.31,10.14
168800,9869.32,10.08
168900,9870.33,10.02
169000,9871.33,9.96
169100,9872.32,9.9
169200,9873.31,9.84
169300,9874.29,9.78
169400,9875.26,9.72
169500,9876.23,9.66
169600,9877.19,9.6
169700,9878.15,9.54
169800,9879.1,9.48
169900,9880.05,9.42
170000,9880.99,9.36
170100,9881.92,9.3
170200,9882.85,9.24
170300,9883.77,9.18
170400,9884.68,9.12
170500,9885.59,9.06
170600,9886.49,9
170700,9887.39,8.94
170800,9888.28,8.88
170900,9889.17,8.82
171000,9890.05,8.76
171100,9890.92,8.7
171200,9891.79,8.64
171300,9892.65,8.58
171400,9893.5,8.52
171500,9894.35,8.46
171600,9895.19,8.4
171700,9896.03,8.34
171800,9896.86,8.28
171900,9897.69,8.22
172000,9898.51,8.16
172100,9899.32,8.1
172200,9900.13,8.04
172300,9900.93,7.98
172400,9901.72,7.92
172500,9902.51,7.86
172600,9903.29,7.8
172700,9904.07,7.74
172800,9904.84,7.68
172900,9905.61,7.62
173000,9906.37,7.56
173100,9907.12,7.5
173200,9907.87,7.44
173300,9908.61,7.38
173400,9909.34,7.32
173500,9910.07,7.26
173600,9910.79,7.2
173700,9911.51,7.14
173800,9912.22,7.08
173900,9912.93,7.02
174000,9913.63,6.96
174100,9914.32,6.9
174200,9915.01,6.84
174300,9915.69,6.78
174400,9916.36,6.72
174500,9917.03,6.66
174600,9917.69,6.6
174700,9918.35,6.54
174800,9919,6.48
174900,9919.65,6.42
175000,9920.29,6.36
175100,9920.92,6.3
175200,9921.55,6.24
175300,9922.17,6.18
175400,9922.78,6.12
175500,9923.39,6.06
175600,9923.99,6
175700,9924.59,5.94
175800,9925.18,5.88
175900,9925.77,5.82
176000,9926.35,5.76
176100,9926.92,5.7
176200,9927.49,5.64
176300,9928.05,5.58
176400,9928.6,5.52
176500,9929.16,5.58
176600,9929.71,5.52
176700,9930.27,5.58
176800,9930.82,5.52
176900,9931.38,5.58
177000,9931.93,5.52
177100,9932.49,5.58
177200,9933.04,5.52
177300,9933.6,5.58
177400,9934.15,5.52
177500,9934.71,5.58
177600,9935.26,5.52
177700,9935.82,5.58
177800,9936.37,5.52
177900,9936.93,5.58
178000,9937.48,5.52
178100,9938.04,5.58
178200,9938.59,5.52
178300,9939.15,5.58
178400,9939.7,5.52
178500,9940.26,5.58
178600,9940.81,5.52
178700,9941.37,5.58
178800,9941.92,5.52
178900,9942.48,5.58
179000,9943.03,5.52
179100,9943.59,5.58
179200,9944.14,5.52
179300,9944.7,5.58
179400,9945.25,5.52
179500,9945.81,5.58
179600,9946.36,5.52
179700,9946.92,5.58
179800,9947.47,5.52
179900,9948.03,5.58
180000,9948.58,5.52
180100,9949.14,5.58
180200,9949.69,5.52
180300,9950.25,5.58
180400,9950.8,5.52
180500,9951.36,5.58
180600,9951.91,5.52
180700,9952.47,5.58
180800,9953.02,5.52
180900,9953.58,5.58
181000,9954.13,5.52
181100,9954.69,5.58
181200,9955.24,5.52
181300,9955.8,5.58
181400,9956.35,5.52
181500,9956.91,5.58
181600,9957.46,5.52
181700,9958.02,5.58
181800,9958.57,5.52
181900,9959.13,5.58
182000,9959.68,5.52
182100,9960.24,5.58
182200,9960.79,5.52
182300,9961.35,5.58
182400,9961.9,5.52
182500,9962.46,5.58
182600,9963.01,5.52
182700,9963.57,5.58
182800,9964.12,5.52
182900,9964.68,5.58
183000,9965.23,5.52
183100,9965.79,5.58
183200,9966.34,5.52
183300,9966.9,5.58
183400,9967.45,5.52
183500,9968.01,5.58
183600,9968.56,5.52
183700,9969.12,5.58
183800,9969.67,5.52
183900,9970.23,5.58
184000,9970.78,5.52
184100,9971.34,5.58
184200,9971.89,5.52
184300,9972.45,5.58
184400,9973,5.52
184500,9973.56,5.58
184600,9974.11,5.52
184700,9974.67,5.58
184800,9975.22,5.52
184900,9975.78,5.58
185000,9976.33,5.52
185100,9976.89,5.58
185200,9977.44,5.52
185300,9978,5.58
185400,9978.55,5.52
185500,9979.11,5.58
185600,9979.66,5.52
185700,9980.22,5.58
185800,9980.77,5.52
185900,9981.33,5.58
186000,9981.88,5.52
186100,9982.44,5.58
186200,9982.99,5.52
186300,9983.55,5.58
186400,9984.1,5.52
186500,9984.66,5.58
186600,9985.21,5.52
186700,9985.77,5.58
186800,9986.32,5.52
186900,9986.88,5.58
187000,9987.43,5.52
187100,9987.99,5.58
187200,9988.54,5.52
187300,9989.1,5.58
187400,9989.65,5.52
187500,9990.21,5.58
187600,9990.76,5.52
187700,9991.32,5.58
187800,9991.87,5.52
187900,9992.43,5.58
188000,9992.98,5.52
188100,9993.54,5.58
188200,9994.09,5.52
188300,9994.65,5.58
188400,9995.2,5.52
188500,9995.76,5.58
188600,9996.31,5.52
188700,9996.87,5.58
188800,9997.42,5.52
188900,9997.98,5.58
189000,9998.53,5.52
189100,9999.09,5.58
189200,9999.64,5.52
189300,10000.2,5.58
189400,10000.8,5.52
189500,10001.3,5.58
189600,10001.9,5.52
189700,10002.4,5.58
189800,10003,5.52
189900,10003.5,5.58
190000,10004.1,5.52
190100,10004.6,5.58
190200,10005.2,5.52
190300,10005.7,5.58
190400,10006.3,5.52
190500,10006.9,5.58
190600,10007.4,5.52
190700,10008,5.58
190800,10008.5,5.52
190900,10009.1,5.58
191000,10009.6,5.52
191100,10010.2,5.58
191200,10010.7,5.52
191300,10011.3,5.58
191400,10011.9,5.52
191500,10012.4,5.58
191600,10013,5.52
191700,10013.5,5.58
191800,10014.1,5.52
191900,10014.6,5.58
192000,10015.2,5.52
192100,10015.7,5.58
192200,10016.3,5.52
192300,10016.8,5.58
192400,10017.4,5.52
192500,10018,5.58
192600,10018.5,5.52
192700,10019.1,5.58
192800,10019.6,5.52
192900,10020.2,5.58
193000,10020.7,5.52
193100,10021.3,5.58
193200,10021.8,5.52
193300,10022.4,5.58
193400,10023,5.52
193500,10023.5,5.58
193600,10024.1,5.52
193700,10024.6,5.58
193800,10025.2,5.52
193900,10025.7,5.58
194000,10026.3,5.52
194100,10026.8,5.58
194200,10027.4,5.52
194300,10027.9,5.58
194400,10028.5,5.52
194500,10029.1,5.58
194600,10029.6,5.52
194700,10030.2,5.58
194800,10030.7,5.52
194900,10031.3,5.58
195000,10031.8,5.52
195100,10032.4,5.58
195200,10032.9,5.52
195300,10033.5,5.58
195400,10034.1,5.52
195500,10034.6,5.58
195600,10035.2,5.52
195700,10035.7,5.58
195800,10036.3,5.52
195900,10036.8,5.58
196000,10037.4,5.52
196100,10037.9,5.58
196200,10038.5,5.52
196300,10039,5.58
196400,10039.6,5.52
196500,10040.2,5.58
196600,10040.7,5.52
196700,10041.3,5.58
196800,10041.8,5.52
196900,10042.4,5.58
197000,10042.9,5.52
197100,10043.5,5.58
197200,10044,5.52
197300,10044.6,5.58
197400,10045.2,5.52
197500,10045.7,5.58
197600,10046.3,5.52
197700,10046.8,5.58
197800,10047.4,5.52
197900,10047.9,5.58
198000,10048.5,5.52
198100,10049,5.58
198200,10049.6,5.52
198300,10050.1,5.58
198400,10050.7,5.52
198500,10051.3,5.58
198600,10051.8,5.52
198700,10052.4,5.58
198800,10052.9,5.52
198900,10053.5,5.58
199000,10054,5.52
199100,10054.6,5.58
199200,10055.1,5.52
199300,10055.7,5.58
199400,10056.3,5.52
199500,10056.8,5.58
199600,10057.4,5.52
199700,10057.9,5.58
199800,10058.5,5.52
199900,10059,5.58
200000,10059.6,5.52
200100,10060.1,5.58
200200,10060.7,5.52
200300,10061.2,5.58
200400,10061.8,5.52
200500,10062.4,5.58
200600,10062.9,5.52
200700,10063.5,5.58
200800,10064,5.52
200900,10064.6,5.58
201000,10065.1,5.52
201100,10065.7,5.58
201200,10066.2,5.52
201300,10066.8,5.58
201400,10067.4,5.52
201500,10067.9,5.58
201600,10068.5,5.52
201700,10069,5.58
201800,10069.6,5.52
201900,10070.1,5.58
202000,10070.7,5.52
202100,10071.2,5.58
202200,10071.8,5.52
202300,10072.3,5.58
202400,10072.9,5.52
202500,10073.5,5.58
202600,10074,5.52
202700,10074.6,5.58
202800,10075.1,5.52
202900,10075.7,5.58
203000,10076.2,5.52
203100,10076.8,5.58
203200,10077.3,5.52
203300,10077.9,5.58
203400,10078.5,5.52
203500,10079,5.58
203600,10079.6,5.52
203700,10080.1,5.58
203800,10080.7,5.52
203900,10081.2,5.58
204000,10081.8,5.52
204100,10082.3,5.58
204200,10082.9,5.52
204300,10083.4,5.58
204400,10084,5.52
204500,10084.6,5.58
204600,10085.1,5.52
204700,10085.7,5.58
204800,10086.2,5.52
204900,10086.8,5.58
205000,10087.3,5.52
205100,10087.9,5.58
205200,10088.4,5.52
205300,10089,5.58
205400,10089.6,5.52
205500,10090.1,5.58
205600,10090.7,5.52
205700,10091.2,5.58
205800,10091.8,5.52
205900,10092.3,5.58
206000,10092.9,5.52
206100,10093.4,5.58
206200,10094,5.52
206300,10094.5,5.58
206400,10095.1,5.52
206500,10095.7,5.58
206600,10096.2,5.52
206700,10096.8,5.58
206800,10097.3,5.52
206900,10097.9,5.58
207000,10098.4,5.52
207100,10099,5.58
207200,10099.5,5.52
207300,10100.1,5.58
207400,10100.7,5.52
207500,10101.2,5.58
207600,10101.8,5.52
207700,10102.3,5.58
207800,10102.9,5.52
207900,10103.4,5.58
208000,10104,5.52
208100,10104.5,5.58
208200,10105.1,5.52
208300,10105.6,5.58
208400,10106.2,5.52
208500,10106.8,5.58
208600,10107.3,5.52
208700,10107.9,5.58
208800,10108.4,5.52
208900,10109,5.58
209000,10109.5,5.52
209100,10110.1,5.58
209200,10110.6,5.52
209300,10111.2,5.58
209400,10111.8,5.52
209500,10112.3,5.58
209600,10112.9,5.52
209700,10113.4,5.58
209800,10114,5.52
209900,10114.5,5.58
210000,10115.1,5.52
210100,10115.6,5.58
210200,10116.2,5.52
210300,10116.7,5.58
210400,10117.3,5.52
210500,10117.9,5.58
210600,10118.4,5.52
210700,10119,5.58
210800,10119.5,5.52
210900,10120.1,5.58
211000,10120.6,5.52
211100,10121.2,5.58
211200,10121.7,5.52
211300,10122.3,5.58
211400,10122.9,5.52
211500,10123.4,5.58
211600,10124,5.52
211700,10124.5,5.58
211800,10125.1,5.52
211900,10125.6,5.58
212000,10126.2,5.52
212100,10126.7,5.58
212200,10127.3,5.52
212300,10127.8,5.58
212400,10128.4,5.52
212500,10129,5.58
212600,10129.5,5.52
212700,10130.1,5.58
212800,10130.6,5.52
212900,10131.2,5.58
213000,10131.7,5.52
213100,10132.3,5.58
213200,10132.8,5.52
213300,10133.4,5.58
213400,10134,5.52
213500,10134.5,5.58
213600,10135.1,5.52
213700,10135.6,5.58
213800,10136.2,5.52
213900,10136.7,5.58
214000,10137.3,5.52
214100,10137.8,5.58
214200,10138.4,5.52
214300,10138.9,5.58
214400,10139.5,5.52
214500,10140.1,5.58
214600,10140.6,5.52
214700,10141.2,5.58
214800,10141.7,5.52
214900,10142.3,5.58
215000,10142.8,5.52
215100,10143.4,5.58
215200,10143.9,5.52
215300,10144.5,5.58
215400,10145.1,5.52
215500,10145.6,5.58
215600,10146.2,5.52
215700,10146.7,5.58
215800,10147.3,5.52
215900,10147.8,5.58
216000,10148.4,5.52
216100,10148.9,5.58
216200,10149.5,5.52
216300,10150,5.58
216400,10150.6,5.52
216500,10151.2,5.58
216600,10151.7,5.52
216700,10152.3,5.58
216800,10152.8,5.52
216900,10153.4,5.58
217000,10153.9,5.52
217100,10154.5,5.58
217200,10155,5.52
217300,10155.6,5.58
217400,10156.2,5.52
217500,10156.7,5.58
217600,10157.3,5.52
217700,10157.8,5.58
217800,10158.4,5.52
217900,10158.9,5.58
218000,10159.5,5.52
218100,10160,5.58
218200,10160.6,5.52
218300,10161.1,5.58
218400,10161.7,5.52
218500,10162.3,5.58
218600,10162.8,5.52
218700,10163.4,5.58
218800,10163.9,5.52
218900,10164.5,5.58
219000,10165,5.52
219100,10165.6,5.58
219200,10166.1,5.52
219300,10166.7,5.58
219400,10167.3,5.52
219500,10167.8,5.58
219600,10168.4,5.52
219700,10168.9,5.58
219800,10169.5,5.52
219900,10170,5.58
220000,10170.6,5.52
220100,10171.1,5.58
220200,10171.7,5.52
220300,10172.2,5.58
220400,10172.8,5.52
220500,10173.4,5.58
220600,10173.9,5.52
220700,10174.5,5.58
220800,10175,5.52
220900,10175.6,5.58
221000,10176.1,5.52
221100,10176.7,5.58
221200,10177.2,5.52
221300,10177.8,5.58
221400,10178.4,5.52
221500,10178.9,5.58
221600,10179.5,5.52
221700,10180,5.58
221800,10180.6,5.52
221900,10181.1,5.58
222000,10181.7,5.52
222100,10182.2,5.58
222200,10182.8,5.52
222300,10183.3,5.58
222400,10183.9,5.52
222500,10184.5,5.58
222600,10185,5.52
222700,10185.6,5.58
222800,10186.1,5.52
222900,10186.7,5.58
223000,10187.2,5.52
223100,10187.8,5.58
223200,10188.3,5.52
223300,10188.9,5.58
223400,10189.5,5.52
223500,10190,5.58
223600,10190.6,5.52
223700,10191.1,5.58
223800,10191.7,5.52
223900,10192.2,5.58
224000,10192.8,5.52
224100,10193.3,5.58
224200,10193.9,5.52
224300,10194.4,5.58
224400,10195,5.52
224500,10195.6,5.58
224600,10196.1,5.52
224700,10196.7,5.58
224800,10197.2,5.52
224900,10197.8,5.58
225000,10198.3,5.52
225100,10198.9,5.58
225200,10199.4,5.52
225300,10200,5.58
225400,10200.6,5.52
225500,10201.1,5.58
225600,10201.7,5.52
225700,10202.2,5.58
225800,10202.8,5.52
225900,10203.3,5.58
226000,10203.9,5.52
226100,10204.4,5.58
226200,10205,5.52
226300,10205.5,5.58
226400,10206.1,5.52
226500,10206.7,5.58
226600,10207.2,5.52
226700,10207.8,5.58
226800,10208.3,5.52
226900,10208.9,5.58
227000,10209.4,5.52
227100,10210,5.58
227200,10210.5,5.52
227300,10211.1,5.58
227400,10211.7,5.52
227500,10212.2,5.58
227600,10212.8,5.52
227700,10213.3,5.58
227800,10213.9,5.52
227900,10214.4,5.58
228000,10215,5.52
228100,10215.5,5.58
228200,10216.1,5.52
228300,10216.6,5.58
228400,10217.2,5.52
228500,10217.8,5.58
228600,10218.3,5.52
228700,10218.9,5.58
228800,10219.4,5.52
228900,10220,5.58
229000,10220.5,5.52
229100,10221.1,5.58
229200,10221.6,5.52
229300,10222.2,5.58
229400,10222.8,5.52
229500,10223.3,5.58
229600,10223.9,5.52
229700,10224.4,5.58
229800,10225,5.52
229900,10225.5,5.58
230000,10226.1,5.52
230100,10226.6,5.58
230200,10227.2,5.52
230300,10227.7,5.58
230400,10228.3,5.52
230500,10228.9,5.58
230600,10229.4,5.52
230700,10230,5.58
230800,10230.5,5.52
230900,10231.1,5.58
231000,10231.6,5.52
231100,10232.2,5.58
231200,10232.7,5.52
231300,10233.3,5.58
231400,10233.9,5.52
231500,10234.4,5.58
231600,10235,5.52
231700,10235.5,5.58
231800,10236.1,5.52
231900,10236.6,5.58
232000,10237.2,5.52
232100,10237.7,5.58
232200,10238.3,5.52
232300,10238.8,5.58
232400,10239.4,5.52
232500,10240,5.58
232600,10240.5,5.52
232700,10241.1,5.58
232800,10241.6,5.52
232900,10242.2,5.58
233000,10242.7,5.52
233100,10243.3,5.58
233200,10243.8,5.52
233300,10244.4,5.58
233400,10245,5.52
233500,10245.5,5.58
233600,10246.1,5.52
233700,10246.6,5.58
233800,10247.2,5.52
233900,10247.7,5.58
234000,10248.3,5.52
234100,10248.8,5.58
234200,10249.4,5.52
234300,10249.9,5.58
234400,10250.5,5.52
234500,10251.1,5.58
234600,10251.6,5.52
234700,10252.2,5.58
234800,10252.7,5.52
234900,10253.3,5.58
235000,10253.8,5.52
235100,10254.4,5.58
235200,10254.9,5.52
235300,10255.5,5.58
235400,10256.1,5.52
235500,10256.6,5.58
235600,10257.2,5.52
235700,10257.7,5.58
235800,10258.3,5.52
235900,10258.8,5.58
236000,10259.4,5.52
236100,10259.9,5.58
236200,10260.5,5.52
236300,10261,5.58
236400,10261.6,5.52
236500,10262.2,5.58
236600,10262.7,5.52
236700,10263.3,5.58
236800,10263.8,5.52
236900,10264.4,5.58
237000,10264.9,5.52
237100,10265.5,5.58
237200,10266,5.52
237300,10266.6,5.58
237400,10267.2,5.52
237500,10267.7,5.58
237600,10268.3,5.52
237700,10268.8,5.58
237800,10269.4,5.52
237900,10269.9,5.58
238000,10270.5,5.52
238100,10271,5.58
238200,10271.6,5.52
238300,10272.1,5.58
238400,10272.7,5.52
238500,10273.3,5.58
238600,10273.8,5.52
238700,10274.4,5.58
238800,10274.9,5.52
238900,10275.5,5.58
239000,10276,5.52
239100,10276.6,5.58
239200,10277.1,5.52
239300,10277.7,5.58
239400,10278.3,5.52
239500,10278.8,5.58
239600,10279.4,5.52
239700,10279.9,5.58
239800,10280.5,5.52
239900,10281,5.58
240000,10281.6,5.52
240100,10282.1,5.58
240200,10282.7,5.52
240300,10283.2,5.58
240400,10283.8,5.52
240500,10284.4,5.58
240600,10284.9,5.52
240700,10285.5,5.58
240800,10286,5.52
240900,10286.6,5.58
241000,10287.1,5.52
241100,10287.7,5.58
241200,10288.2,5.52
241300,10288.8,5.58
241400,10289.4,5.52
241500,10289.9,5.58
241600,10290.5,5.52
241700,10291,5.58
241800,10291.6,5.52
241900,10292.1,5.58
242000,10292.7,5.52
242100,10293.2,5.58
242200,10293.8,5.52
242300,10294.3,5.58
242400,10294.9,5.52
242500,10295.5,5.58
242600,10296,5.52
242700,10296.6,5.58
242800,10297.1,5.52
242900,10297.7,5.58
243000,10298.2,5.52
243100,10298.8,5.58
243200,10299.3,5.52
243300,10299.9,5.58
243400,10300.5,5.52
243500,10301,5.58
243600,10301.6,5.52
243700,10302.1,5.58
243800,10302.7,5.52
243900,10303.2,5.58
244000,10303.8,5.52
244100,10304.3,5.58
