Time(ms),Location(m),Speed(m/s)
135900,14337.6,5.58
136000,14338.1,5.52
136100,14338.7,5.58
136200,14339.2,5.52
136300,14339.8,5.58
136400,14340.3,5.52
136500,14340.9,5.58
136600,14341.5,5.52
136700,14342,5.58
136800,14342.6,5.52
136900,14343.1,5.58
137000,14343.7,5.52
137100,14344.2,5.58
137200,14344.8,5.52
137300,14345.3,5.58
137400,14345.9,5.52
137500,14346.5,5.58
137600,14347,5.52
137700,14347.6,5.58
137800,14348.1,5.52
137900,14348.7,5.58
138000,14349.2,5.52
138100,14349.8,5.58
138200,14350.3,5.52
138300,14350.9,5.58
138400,14351.4,5.52
138500,14352,5.58
138600,14352.6,5.52
138700,14353.1,5.58
138800,14353.7,5.52
138900,14354.2,5.58
139000,14354.8,5.52
139100,14355.3,5.58
139200,14355.9,5.52
139300,14356.4,5.58
139400,14357,5.52
139500,14357.6,5.58
139600,14358.1,5.52
139700,14358.7,5.58
139800,14359.2,5.52
139900,14359.8,5.58
140000,14360.3,5.52
140100,14360.9,5.58
140200,14361.4,5.52
140300,14362,5.58
140400,14362.5,5.52
140500,14363.1,5.58
140600,14363.7,5.52
140700,14364.2,5.58
140800,14364.8,5.52
140900,14365.3,5.58
141000,14365.9,5.52
141100,14366.4,5.58
141200,14367,5.52
141300,14367.5,5.58
141400,14368.1,5.52
141500,14368.7,5.58
141600,14369.2,5.52
141700,14369.8,5.58
141800,14370.3,5.52
141900,14370.9,5.58
142000,14371.4,5.52
142100,14372,5.58
142200,14372.5,5.52
142300,14373.1,5.58
142400,14373.6,5.52
142500,14374.2,5.58
142600,14374.8,5.52
142700,14375.3,5.58
142800,14375.9,5.52
142900,14376.4,5.58
143000,14377,5.52
143100,14377.5,5.58
143200,14378.1,5.52
143300,14378.6,5.58
143400,14379.2,5.52
143500,14379.8,5.58
143600,14380.3,5.52
143700,14380.9,5.58
143800,14381.4,5.52
143900,14382,5.58
144000,14382.5,5.52
144100,14383.1,5.58
144200,14383.6,5.52
144300,14384.2,5.58
144400,14384.7,5.52
144500,14385.3,5.58
144600,14385.9,5.52
144700,14386.4,5.58
144800,14387,5.52
144900,14387.5,5.58
145000,14388.1,5.52
145100,14388.6,5.58
145200,14389.2,5.52
145300,14389.7,5.58
145400,14390.3,5.52
145500,14390.9,5.58
145600,14391.4,5.52
145700,14392,5.58
145800,14392.5,5.52
145900,14393.1,5.58
146000,14393.6,5.52
146100,14394.2,5.58
146200,14394.7,5.52
146300,14395.3,5.58
146400,14395.8,5.52
146500,14396.4,5.58
146600,14397,5.52
146700,14397.5,5.58
146800,14398.1,5.52
146900,14398.6,5.58
147000,14399.2,5.52
147100,14399.7,5.58
147200,14400.3,5.52
147300,14400.8,5.58
147400,14401.4,5.52
147500,14402,5.58
147600,14402.5,5.52
147700,14403.1,5.58
147800,14403.6,5.52
147900,14404.2,5.58
148000,14404.7,5.52
148100,14405.3,5.58
148200,14405.8,5.52
148300,14406.4,5.58
148400,14406.9,5.52
148500,14407.5,5.58
148600,14408.1,5.52
148700,14408.6,5.58
148800,14409.2,5.52
148900,14409.7,5.58
149000,14410.3,5.52
149100,14410.8,5.58
149200,14411.4,5.52
149300,14411.9,5.58
149400,14412.5,5.52
149500,14413.1,5.58
149600,14413.6,5.52
149700,14414.2,5.58
149800,14414.7,5.52
149900,14415.3,5.58
150000,14415.8,5.52
150100,14416.4,5.58
150200,14416.9,5.52
150300,14417.5,5.58
150400,14418,5.52
150500,14418.6,5.58
150600,14419.2,5.52
150700,14419.7,5.58
150800,14420.3,5.52
150900,14420.8,5.58
151000,14421.4,5.52
151100,14421.9,5.58
151200,14422.5,5.52
151300,14423,5.58
151400,14423.6,5.52
151500,14424.2,5.58
151600,14424.7,5.52
151700,14425.3,5.58
151800,14425.8,5.52
151900,14426.4,5.58
152000,14426.9,5.52
152100,14427.5,5.58
152200,14428,5.52
152300,14428.6,5.58
152400,14429.1,5.52
152500,14429.7,5.58
152600,14430.3,5.52
152700,14430.8,5.58
152800,14431.4,5.52
152900,14431.9,5.58
153000,14432.5,5.52
153100,14433,5.58
153200,14433.6,5.52
153300,14434.1,5.58
153400,14434.7,5.52
153500,14435.3,5.58
153600,14435.8,5.52
153700,14436.4,5.58
153800,14436.9,5.52
153900,14437.5,5.58
154000,14438,5.52
154100,14438.6,5.58
154200,14439.1,5.52
154300,14439.7,5.58
154400,14440.2,5.52
154500,14440.8,5.58
154600,14441.4,5.52
154700,14441.9,5.58
154800,14442.5,5.52
154900,14443,5.58
155000,14443.6,5.52
155100,14444.1,5.58
155200,14444.7,5.52
155300,14445.2,5.58
155400,14445.8,5.52
155500,14446.4,5.58
155600,14446.9,5.52
155700,14447.5,5.58
155800,14448,5.52
155900,14448.6,5.58
156000,14449.1,5.52
156100,14449.7,5.58
156200,14450.2,5.52
156300,14450.8,5.58
156400,14451.3,5.52
156500,14451.9,5.58
156600,14452.5,5.52
156700,14453,5.58
156800,14453.6,5.52
156900,14454.1,5.58
157000,14454.7,5.52
157100,14455.2,5.58
157200,14455.8,5.52
157300,14456.3,5.58
157400,14456.9,5.52
157500,14457.5,5.58
157600,14458,5.52
157700,14458.6,5.58
157800,14459.1,5.52
157900,14459.7,5.58
158000,14460.2,5.52
158100,14460.8,5.58
158200,14461.3,5.52
158300,14461.9,5.58
158400,14462.4,5.52
158500,14463,5.58
158600,14463.6,5.52
158700,14464.1,5.58
158800,14464.7,5.52
158900,14465.2,5.58
159000,14465.8,5.52
159100,14466.3,5.58
159200,14466.9,5.52
159300,14467.4,5.58
159400,14468,5.52
159500,14468.6,5.58
159600,14469.1,5.52
159700,14469.7,5.58
159800,14470.2,5.52
159900,14470.8,5.58
160000,14471.3,5.52
160100,14471.9,5.58
160200,14472.4,5.52
160300,14473,5.58
160400,14473.5,5.52
160500,14474.1,5.58
160600,14474.7,5.52
160700,14475.2,5.58
160800,14475.8,5.52
160900,14476.3,5.58
161000,14476.9,5.52
161100,14477.4,5.58
161200,14478,5.52
161300,14478.5,5.58
161400,14479.1,5.52
161500,14479.7,5.58
161600,14480.2,5.52
161700,14480.8,5.58
161800,14481.3,5.52
161900,14481.9,5.58
162000,14482.4,5.52
162100,14483,5.58
162200,14483.5,5.52
162300,14484.1,5.58
162400,14484.6,5.52
162500,14485.2,5.58
162600,14485.8,5.52
162700,14486.3,5.58
162800,14486.9,5.52
162900,14487.4,5.58
163000,14488,5.52
163100,14488.5,5.58
163200,14489.1,5.52
163300,14489.6,5.58
163400,14490.2,5.52
163500,14490.8,5.58
163600,14491.3,5.52
163700,14491.9,5.58
163800,14492.4,5.52
163900,14493,5.58
164000,14493.5,5.52
164100,14494.1,5.58
164200,14494.6,5.52
164300,14495.2,5.58
164400,14495.7,5.52
164500,14496.3,5.58
164600,14496.9,5.52
164700,14497.4,5.58
164800,14498,5.52
164900,14498.5,5.58
165000,14499.1,5.52
165100,14499.6,5.58
165200,14500.2,5.52
165300,14500.7,5.58
165400,14501.3,5.52
165500,14501.9,5.58
165600,14502.4,5.52
165700,14503,5.58
165800,14503.5,5.52
165900,14504.1,5.58
166000,14504.6,5.52
166100,14505.2,5.58
166200,14505.7,5.52
166300,14506.3,5.58
166400,14506.8,5.52
166500,14507.4,5.58
166600,14508,5.52
166700,14508.5,5.58
166800,14509.1,5.52
166900,14509.6,5.58
167000,14510.2,5.52
167100,14510.7,5.58
167200,14511.3,5.52
167300,14511.8,5.58
167400,14512.4,5.52
167500,14513,5.58
167600,14513.5,5.52
167700,14514.1,5.58
167800,14514.6,5.52
167900,14515.2,5.58
168000,14515.7,5.52
168100,14516.3,5.58
168200,14516.8,5.52
168300,14517.4,5.58
168400,14517.9,5.52
168500,14518.5,5.58
168600,14519.1,5.52
168700,14519.6,5.58
168800,14520.2,5.52
168900,14520.7,5.58
169000,14521.3,5.52
169100,14521.8,5.58
169200,14522.4,5.52
169300,14522.9,5.58
169400,14523.5,5.52
169500,14524.1,5.58
169600,14524.6,5.52
169700,14525.2,5.58
169800,14525.7,5.52
169900,14526.3,5.58
170000,14526.8,5.52
170100,14527.4,5.58
170200,14527.9,5.52
170300,14528.5,5.58
170400,14529,5.52
170500,14529.6,5.58
170600,14530.2,5.52
170700,14530.7,5.58
170800,14531.3,5.52
170900,14531.8,5.58
171000,14532.4,5.52
171100,14532.9,5.58
171200,14533.5,5.52
171300,14534,5.58
171400,14534.6,5.52
171500,14535.2,5.58
171600,14535.7,5.52
171700,14536.3,5.58
171800,14536.8,5.52
171900,14537.4,5.58
172000,14537.9,5.52
172100,14538.5,5.58
172200,14539,5.52
172300,14539.6,5.58
172400,14540.1,5.52
172500,14540.7,5.58
172600,14541.3,5.52
172700,14541.8,5.58
172800,14542.4,5.52
172900,14542.9,5.58
173000,14543.5,5.52
173100,14544,5.58
173200,14544.6,5.52
173300,14545.1,5.58
173400,14545.7,5.52
173500,14546.3,5.58
173600,14546.8,5.52
173700,14547.4,5.58
173800,14547.9,5.52
173900,14548.5,5.58
174000,14549,5.52
174100,14549.6,5.58
174200,14550.1,5.52
174300,14550.7,5.58
174400,14551.2,5.52
174500,14551.8,5.58
174600,14552.4,5.52
174700,14552.9,5.58
174800,14553.5,5.52
174900,14554,5.58
175000,14554.6,5.52
175100,14555.1,5.58
175200,14555.7,5.52
175300,14556.2,5.58
175400,14556.8,5.52
175500,14557.4,5.58
175600,14557.9,5.52
175700,14558.5,5.58
175800,14559,5.52
175900,14559.6,5.58
176000,14560.1,5.52
176100,14560.7,5.58
176200,14561.2,5.52
176300,14561.8,5.58
176400,14562.3,5.52
176500,14562.9,5.58
176600,14563.5,5.52
176700,14564,5.58
176800,14564.6,5.52
176900,14565.1,5.58
177000,14565.7,5.52
177100,14566.2,5.58
177200,14566.8,5.52
177300,14567.3,5.58
177400,14567.9,5.52
177500,14568.5,5.58
177600,14569,5.52
177700,14569.6,5.58
177800,14570.1,5.52
177900,14570.7,5.58
178000,14571.2,5.52
178100,14571.8,5.58
178200,14572.3,5.52
178300,14572.9,5.58
178400,14573.4,5.52
178500,14574,5.58
178600,14574.6,5.52
178700,14575.1,5.58
178800,14575.7,5.52
178900,14576.2,5.58
179000,14576.8,5.52
179100,14577.3,5.58
179200,14577.9,5.52
179300,14578.4,5.58
179400,14579,5.52
179500,14579.6,5.58
179600,14580.1,5.52
179700,14580.7,5.58
179800,14581.2,5.52
179900,14581.8,5.58
180000,14582.3,5.52
180100,14582.9,5.58
180200,14583.4,5.52
180300,14584,5.58
180400,14584.5,5.52
180500,14585.1,5.58
180600,14585.7,5.52
180700,14586.2,5.58
180800,14586.8,5.52
180900,14587.3,5.58
181000,14587.9,5.52
181100,14588.4,5.58
181200,14589,5.52
181300,14589.5,5.58
181400,14590.1,5.52
181500,14590.7,5.58
181600,14591.2,5.52
181700,14591.8,5.58
181800,14592.3,5.52
181900,14592.9,5.58
182000,14593.4,5.52
182100,14594,5.58
182200,14594.5,5.52
182300,14595.1,5.58
182400,14595.6,5.52
182500,14596.2,5.58
182600,14596.8,5.52
182700,14597.3,5.58
182800,14597.9,5.52
182900,14598.4,5.58
183000,14599,5.52
183100,14599.5,5.58
183200,14600.1,5.52
183300,14600.6,5.58
183400,14601.2,5.52
183500,14601.8,5.58
183600,14602.3,5.52
183700,14602.9,5.58
183800,14603.4,5.52
183900,14604,5.58
184000,14604.5,5.52
184100,14605.1,5.58
184200,14605.6,5.52
184300,14606.2,5.58
184400,14606.7,5.52
184500,14607.3,5.58
184600,14607.9,5.52
184700,14608.4,5.58
184800,14609,5.52
184900,14609.5,5.58
185000,14610.1,5.52
185100,14610.6,5.58
185200,14611.2,5.52
185300,14611.7,5.58
185400,14612.3,5.52
185500,14612.9,5.58
185600,14613.4,5.52
185700,14614,5.58
185800,14614.5,5.52
185900,14615.1,5.58
186000,14615.6,5.52
186100,14616.2,5.58
186200,14616.7,5.52
186300,14617.3,5.58
186400,14617.8,5.52
186500,14618.4,5.58
186600,14619,5.52
186700,14619.5,5.58
186800,14620.1,5.52
186900,14620.6,5.58
187000,14621.2,5.52
187100,14621.7,5.58
187200,14622.3,5.52
187300,14622.8,5.58
187400,14623.4,5.52
187500,14624,5.58
187600,14624.5,5.52
187700,14625.1,5.58
187800,14625.6,5.52
187900,14626.2,5.58
188000,14626.7,5.52
188100,14627.3,5.58
188200,14627.8,5.52
188300,14628.4,5.58
188400,14628.9,5.52
188500,14629.5,5.58
188600,14630.1,5.52
188700,14630.6,5.58
188800,14631.2,5.52
188900,14631.7,5.58
189000,14632.3,5.52
189100,14632.8,5.58
189200,14633.4,5.52
189300,14633.9,5.58
189400,14634.5,5.52
189500,14635.1,5.58
189600,14635.6,5.52
189700,14636.2,5.58
189800,14636.7,5.52
189900,14637.3,5.58
190000,14637.8,5.52
190100,14638.4,5.58
190200,14638.9,5.52
190300,14639.5,5.58
190400,14640,5.52
190500,14640.6,5.58
190600,14641.2,5.52
190700,14641.7,5.58
190800,14642.3,5.52
190900,14642.8,5.58
191000,14643.4,5.52
191100,14643.9,5.58
191200,14644.5,5.52
191300,14645,5.58
191400,14645.6,5.52
191500,14646.2,5.58
191600,14646.7,5.52
191700,14647.3,5.58
191800,14647.8,5.52
191900,14648.4,5.58
192000,14648.9,5.52
192100,14649.5,5.58
192200,14650,5.52
192300,14650.6,5.58
192400,14651.1,5.52
192500,14651.7,5.58
192600,14652.3,5.52
192700,14652.8,5.58
192800,14653.4,5.52
192900,14653.9,5.58
193000,14654.5,5.52
193100,14655,5.58
193200,14655.6,5.52
193300,14656.1,5.58
193400,14656.7,5.52
193500,14657.3,5.58
193600,14657.8,5.52
193700,14658.4,5.58
193800,14658.9,5.52
193900,14659.5,5.58
194000,14660,5.52
194100,14660.6,5.58
194200,14661.1,5.52
194300,14661.7,5.58
194400,14662.2,5.52
194500,14662.8,5.58
194600,14663.4,5.52
194700,14663.9,5.58
194800,14664.5,5.52
194900,14665,5.58
195000,14665.6,5.52
195100,14666.1,5.58
195200,14666.7,5.52
195300,14667.2,5.58
195400,14667.8,5.52
195500,14668.4,5.58
195600,14668.9,5.52
195700,14669.5,5.58
195800,14670,5.52
195900,14670.6,5.58
196000,14671.1,5.52
196100,14671.7,5.58
196200,14672.2,5.52
196300,14672.8,5.58
196400,14673.3,5.52
196500,14673.9,5.58
196600,14674.5,5.52
196700,14675,5.58
196800,14675.6,5.52
196900,14676.1,5.58
197000,14676.7,5.52
197100,14677.2,5.58
197200,14677.8,5.52
197300,14678.3,5.58
197400,14678.9,5.52
197500,14679.5,5.58
197600,14680,5.52
197700,14680.6,5.58
197800,14681.1,5.52
197900,14681.7,5.58
198000,14682.2,5.52
198100,14682.8,5.58
198200,14683.3,5.52
198300,14683.9,5.58
198400,14684.4,5.52
198500,14685,5.58
198600,14685.6,5.52
198700,14686.1,5.58
198800,14686.7,5.52
198900,14687.2,5.58
199000,14687.8,5.52
199100,14688.3,5.58
199200,14688.9,5.52
199300,14689.4,5.58
199400,14690,5.52
199500,14690.6,5.58
199600,14691.1,5.52
199700,14691.7,5.58
199800,14692.2,5.52
199900,14692.8,5.58
200000,14693.3,5.52
200100,14693.9,5.58
200200,14694.4,5.52
200300,14695,5.58
200400,14695.5,5.52
200500,14696.1,5.58
200600,14696.7,5.52
200700,14697.2,5.58
200800,14697.8,5.52
200900,14698.3,5.58
201000,14698.9,5.52
201100,14699.4,5.58
201200,14700,5.52
201300,14700.5,5.58
201400,14701.1,5.52
201500,14701.7,5.58
201600,14702.2,5.52
201700,14702.8,5.58
201800,14703.3,5.52
201900,14703.9,5.58
202000,14704.4,5.52
202100,14705,5.58
202200,14705.5,5.52
202300,14706.1,5.58
202400,14706.6,5.52
202500,14707.2,5.58
202600,14707.8,5.52
202700,14708.3,5.58
202800,14708.9,5.52
202900,14709.4,5.58
203000,14710,5.52
203100,14710.5,5.58
203200,14711.1,5.52
203300,14711.6,5.58
203400,14712.2,5.52
203500,14712.8,5.58
203600,14713.3,5.52
203700,14713.9,5.58
203800,14714.4,5.52
203900,14715,5.58
204000,14715.5,5.52
204100,14716.1,5.58
204200,14716.6,5.52
204300,14717.2,5.58
204400,14717.7,5.52
204500,14718.3,5.58
204600,14718.9,5.52
204700,14719.4,5.58
204800,14720,5.52
204900,14720.5,5.58
205000,14721.1,5.52
205100,14721.6,5.58
205200,14722.2,5.52
205300,14722.7,5.58
205400,14723.3,5.52
205500,14723.9,5.58
205600,14724.4,5.52
205700,14725,5.58
205800,14725.5,5.52
205900,14726.1,5.58
206000,14726.6,5.52
206100,14727.2,5.58
206200,14727.7,5.52
206300,14728.3,5.58
206400,14728.8,5.52
206500,14729.4,5.58
206600,14730,5.52
206700,14730.5,5.58
206800,14731.1,5.52
206900,14731.6,5.58
207000,14732.2,5.52
207100,14732.7,5.58
207200,14733.3,5.52
207300,14733.8,5.58
207400,14734.4,5.52
207500,14735,5.58
207600,14735.5,5.52
207700,14736.1,5.58
207800,14736.6,5.52
207900,14737.2,5.58
208000,14737.7,5.52
208100,14738.3,5.58
208200,14738.8,5.52
208300,14739.4,5.58
208400,14739.9,5.52
208500,14740.5,5.58
208600,14741.1,5.52
208700,14741.6,5.58
208800,14742.2,5.52
208900,14742.7,5.58
209000,14743.3,5.52
209100,14743.8,5.58
209200,14744.4,5.52
209300,14744.9,5.58
209400,14745.5,5.52
209500,14746.1,5.58
209600,14746.6,5.52
209700,14747.2,5.58
209800,14747.7,5.52
209900,14748.3,5.58
210000,14748.8,5.52
210100,14749.4,5.58
210200,14749.9,5.52
210300,14750.5,5.58
210400,14751,5.52
210500,14751.6,5.58
210600,14752.2,5.52
210700,14752.7,5.58
210800,14753.3,5.52
210900,14753.8,5.58
211000,14754.4,5.52
211100,14754.9,5.58
211200,14755.5,5.52
211300,14756,5.58
211400,14756.6,5.52
211500,14757.2,5.58
211600,14757.7,5.52
211700,14758.3,5.58
211800,14758.8,5.52
211900,14759.4,5.58
212000,14759.9,5.52
212100,14760.5,5.58
212200,14761,5.52
212300,14761.6,5.58
212400,14762.1,5.52
212500,14762.7,5.58
212600,14763.3,5.52
212700,14763.8,5.58
212800,14764.4,5.52
212900,14764.9,5.58
213000,14765.5,5.52
213100,14766,5.58
213200,14766.6,5.52
213300,14767.1,5.58
213400,14767.7,5.52
213500,14768.3,5.58
213600,14768.8,5.52
213700,14769.4,5.58
213800,14769.9,5.52
213900,14770.5,5.58
214000,14771,5.52
214100,14771.6,5.58
214200,14772.1,5.52
214300,14772.7,5.58
214400,14773.2,5.52
214500,14773.8,5.58
214600,14774.4,5.52
214700,14774.9,5.58
214800,14775.5,5.52
214900,14776,5.58
215000,14776.6,5.52
215100,14777.1,5.58
215200,14777.7,5.52
215300,14778.2,5.58
215400,14778.8,5.52
215500,14779.4,5.58
215600,14779.9,5.52
215700,14780.5,5.58
215800,14781,5.52
215900,14781.6,5.58
216000,14782.1,5.52
216100,14782.7,5.58
216200,14783.2,5.52
216300,14783.8,5.58
216400,14784.3,5.52
216500,14784.9,5.58
216600,14785.5,5.52
216700,14786,5.58
216800,14786.6,5.52
216900,14787.1,5.58
217000,14787.7,5.52
217100,14788.2,5.58
217200,14788.8,5.52
217300,14789.3,5.58
217400,14789.9,5.52
217500,14790.5,5.58
217600,14791,5.52
217700,14791.6,5.58
217800,14792.1,5.52
217900,14792.7,5.58
218000,14793.2,5.52
218100,14793.8,5.58
218200,14794.3,5.52
218300,14794.9,5.58
218400,14795.4,5.52
218500,14796,5.58
218600,14796.6,5.52
218700,14797.1,5.58
218800,14797.7,5.52
218900,14798.2,5.58
219000,14798.8,5.52
219100,14799.3,5.58
219200,14799.9,5.52
219300,14800.4,5.58
219400,14801,5.52
219500,14801.6,5.58
219600,14802.1,5.52
219700,14802.7,5.58
219800,14803.2,5.52
219900,14803.8,5.58
220000,14804.3,5.52
220100,14804.9,5.58
220200,14805.4,5.52
220300,14806,5.58
220400,14806.5,5.52
220500,14807.1,5.58
220600,14807.7,5.52
220700,14808.2,5.58
220800,14808.8,5.52
220900,14809.3,5.58
221000,14809.9,5.52
221100,14810.4,5.58
221200,14811,5.52
221300,14811.5,5.58
221400,14812.1,5.52
221500,14812.7,5.58
221600,14813.2,5.52
221700,14813.8,5.58
221800,14814.3,5.52
221900,14814.9,5.58
222000,14815.4,5.52
222100,14816,5.58
222200,14816.5,5.52
222300,14817.1,5.58
222400,14817.6,5.52
222500,14818.2,5.58
222600,14818.8,5.52
222700,14819.3,5.58
222800,14819.9,5.52
222900,14820.4,5.58
223000,14821,5.52
223100,14821.5,5.58
223200,14822.1,5.52
223300,14822.6,5.58
223400,14823.2,5.52
223500,14823.8,5.58
223600,14824.3,5.52
223700,14824.9,5.58
223800,14825.4,5.52
223900,14826,5.58
224000,14826.5,5.52
224100,14827.1,5.58
224200,14827.6,5.52
224300,14828.2,5.58
224400,14828.7,5.52
224500,14829.3,5.58
224600,14829.9,5.52
224700,14830.4,5.58
224800,14831,5.52
224900,14831.5,5.58
225000,14832.1,5.52
225100,14832.6,5.58
225200,14833.2,5.52
225300,14833.7,5.58
225400,14834.3,5.52
225500,14834.9,5.58
225600,14835.4,5.52
225700,14836,5.58
225800,14836.5,5.52
225900,14837.1,5.58
226000,14837.6,5.52
226100,14838.2,5.58
226200,14838.7,5.52
226300,14839.3,5.58
226400,14839.8,5.52
226500,14840.4,5.58
226600,14841,5.52
226700,14841.5,5.58
226800,14842.1,5.52
226900,14842.6,5.58
227000,14843.2,5.52
227100,14843.7,5.58
227200,14844.3,5.52
227300,14844.8,5.58
227400,14845.4,5.52
227500,14846,5.58
227600,14846.5,5.52
227700,14847.1,5.58
227800,14847.6,5.52
227900,14848.2,5.58
228000,14848.7,5.52
228100,14849.3,5.58
228200,14849.8,5.52
228300,14850.4,5.58
228400,14850.9,5.52
228500,14851.5,5.58
228600,14852.1,5.52
228700,14852.6,5.58
228800,14853.2,5.52
228900,14853.7,5.58
229000,14854.3,5.52
229100,14854.8,5.58
229200,14855.4,5.52
229300,14855.9,5.58
229400,14856.5,5.52
229500,14857.1,5.58
229600,14857.6,5.52
229700,14858.2,5.58
229800,14858.7,5.52
229900,14859.3,5.58
230000,14859.8,5.52
230100,14860.4,5.58
230200,14860.9,5.52
230300,14861.5,5.58
230400,14862,5.52
230500,14862.6,5.58
230600,14863.2,5.52
230700,14863.7,5.58
230800,14864.3,5.52
230900,14864.8,5.58
231000,14865.4,5.52
231100,14865.9,5.58
231200,14866.5,5.52
231300,14867,5.58
231400,14867.6,5.52
231500,14868.2,5.58
231600,14868.7,5.52
231700,14869.3,5.58
231800,14869.8,5.52
231900,14870.4,5.58
232000,14870.9,5.52
232100,14871.5,5.58
232200,14872,5.52
232300,14872.6,5.58
232400,14873.1,5.52
232500,14873.7,5.58
232600,14874.3,5.52
232700,14874.8,5.58
232800,14875.4,5.52
232900,14875.9,5.58
233000,14876.5,5.52
233100,14877,5.58
233200,14877.6,5.52
233300,14878.1,5.58
233400,14878.7,5.52
233500,14879.3,5.58
233600,14879.8,5.52
233700,14880.4,5.58
233800,14880.9,5.52
233900,14881.5,5.58
234000,14882,5.52
234100,14882.6,5.58
234200,14883.1,5.52
234300,14883.7,5.58
234400,14884.2,5.52
234500,14884.8,5.58
234600,14885.4,5.52
234700,14885.9,5.58
234800,14886.5,5.52
234900,14887,5.58
235000,14887.6,5.52
235100,14888.1,5.58
235200,14888.7,5.52
235300,14889.2,5.58
235400,14889.8,5.52
235500,14890.4,5.58
235600,14890.9,5.52
235700,14891.5,5.58
235800,14892,5.52
235900,14892.6,5.58
236000,14893.1,5.52
236100,14893.7,5.58
236200,14894.2,5.52
236300,14894.8,5.58
236400,14895.3,5.52
236500,14895.9,5.58
236600,14896.5,5.52
236700,14897,5.58
236800,14897.6,5.52
236900,14898.1,5.58
237000,14898.7,5.52
237100,14899.2,5.58
237200,14899.8,5.52
237300,14900.3,5.58
237400,14900.9,5.52
237500,14901.5,5.58
237600,14902,5.52
237700,14902.6,5.58
237800,14903.1,5.52
237900,14903.7,5.58
238000,14904.2,5.52
238100,14904.8,5.58
238200,14905.3,5.52
238300,14905.9,5.58
238400,14906.4,5.52
238500,14907,5.58
238600,14907.6,5.52
238700,14908.1,5.58
238800,14908.7,5.52
238900,14909.2,5.58
239000,14909.8,5.52
239100,14910.3,5.58
239200,14910.9,5.52
239300,14911.4,5.58
239400,14912,5.52
239500,14912.6,5.58
239600,14913.1,5.52
239700,14913.7,5.58
239800,14914.2,5.52
239900,14914.8,5.58
240000,14915.3,5.52
240100,14915.9,5.58
240200,14916.4,5.52
240300,14917,5.58
240400,14917.5,5.52
240500,14918.1,5.58
240600,14918.7,5.52
240700,14919.2,5.58
240800,14919.8,5.52
240900,14920.3,5.58
241000,14920.9,5.52
241100,14921.4,5.58
241200,14922,5.52
241300,14922.5,5.58
241400,14923.1,5.52
241500,14923.7,5.58
241600,14924.2,5.52
241700,14924.8,5.58
241800,14925.3,5.52
241900,14925.9,5.58
242000,14926.4,5.52
242100,14927,5.58
242200,14927.5,5.52
242300,14928.1,5.58
242400,14928.6,5.52
242500,14929.2,5.58
242600,14929.8,5.52
242700,14930.3,5.58
242800,14930.9,5.52
242900,14931.4,5.58
243000,14932,5.52
243100,14932.5,5.58
243200,14933.1,5.52
243300,14933.6,5.58
243400,14934.2,5.52
243500,14934.8,5.58
243600,14935.3,5.52
243700,14935.9,5.58
243800,14936.4,5.52
243900,14937,5.58
244000,14937.5,5.52
244100,14938.1,5.58
244200,14938.6,5.52
244300,14939.2,5.58
244400,14939.7,5.52
244500,14940.3,5.58
244600,14940.9,5.52
244700,14941.4,5.58
244800,14942,5.52
244900,14942.5,5.58
245000,14943.1,5.52
245100,14943.6,5.58
245200,14944.2,5.52
245300,14944.7,5.58
245400,14945.3,5.52
245500,14945.9,5.58
245600,14946.4,5.52
245700,14947,5.58
245800,14947.5,5.52
245900,14948.1,5.58
246000,14948.6,5.52
246100,14949.2,5.58
246200,14949.7,5.52
246300,14950.3,5.58
246400,14950.8,5.52
246500,14951.4,5.58
246600,14952,5.52
246700,14952.5,5.58
246800,14953.1,5.52
246900,14953.6,5.58
247000,14954.2,5.52
247100,14954.7,5.58
247200,14955.3,5.52
247300,14955.8,5.58
247400,14956.4,5.52
247500,14957,5.58
247600,14957.5,5.52
247700,14958.1,5.58
247800,14958.6,5.52
247900,14959.2,5.58
248000,14959.7,5.52
248100,14960.3,5.58
248200,14960.8,5.52
248300,14961.4,5.58
248400,14961.9,5.52
248500,14962.5,5.58
248600,14963.1,5.52
248700,14963.6,5.58
248800,14964.2,5.52
248900,14964.7,5.58
249000,14965.3,5.52
249100,14965.8,5.58
249200,14966.4,5.52
249300,14966.9,5.58
249400,14967.5,5.52
249500,14968.1,5.58
249600,14968.6,5.52
249700,14969.2,5.58
249800,14969.7,5.52
249900,14970.3,5.58
250000,14970.8,5.52
250100,14971.4,5.58
250200,14971.9,5.52
250300,14972.5,5.58
250400,14973,5.52
250500,14973.6,5.58
250600,14974.2,5.52
250700,14974.7,5.58
250800,14975.3,5.52
250900,14975.8,5.58
251000,14976.4,5.52
251100,14976.9,5.58
251200,14977.5,5.52
251300,14978,5.58
251400,14978.6,5.52
251500,14979.2,5.58
251600,14979.7,5.52
251700,14980.3,5.58
251800,14980.8,5.52
251900,14981.4,5.58
252000,14981.9,5.52
252100,14982.5,5.58
252200,14983,5.52
252300,14983.6,5.58
252400,14984.1,5.52
252500,14984.7,5.58
252600,14985.3,5.52
252700,14985.8,5.58
252800,14986.4,5.52
252900,14986.9,5.58
253000,14987.5,5.52
253100,14988,5.58
253200,14988.6,5.52
253300,14989.1,5.58
253400,14989.7,5.52
253500,14990.3,5.58
253600,14990.8,5.52
253700,14991.4,5.58
253800,14991.9,5.52
253900,14992.5,5.58
254000,14993,5.52
254100,14993.6,5.58
254200,14994.1,5.52
