Time(ms),Location(m),Speed(m/s)
163900,14061.5,49.32
164000,14066.4,49.2
164100,14071.3,49.08
164200,14076.2,48.96
164300,14081.1,48.84
164400,14086,48.72
164500,14090.9,48.6
164600,14095.7,48.48
164700,14100.5,48.36
164800,14105.4,48.24
164900,14110.2,48.12
165000,14115,48
165100,14119.8,47.88
165200,14124.6,47.76
165300,14129.3,47.64
165400,14134.1,47.52
165500,14138.9,47.4
165600,14143.6,47.28
165700,14148.3,47.16
165800,14153,47.04
165900,14157.7,46.92
166000,14162.4,46.8
166100,14167.1,46.68
166200,14171.7,46.56
166300,14176.4,46.44
166400,14181,46.32
166500,14185.7,46.2
166600,14190.3,46.08
166700,14194.9,45.96
166800,14199.5,45.84
166900,14204,45.72
167000,14208.6,45.6
167100,14213.2,45.48
167200,14217.7,45.36
167300,14222.2,45.24
167400,14226.7,45.12
167500,14231.3,45
167600,14235.7,44.88
167700,14240.2,44.76
167800,14244.7,44.64
167900,14249.2,44.52
168000,14253.6,44.4
168100,14258,44.28
168200,14262.5,44.16
168300,14266.9,44.04
168400,14271.3,43.92
168500,14275.7,43.8
168600,14280,43.68
168700,14284.4,43.56
168800,14288.7,43.44
168900,14293.1,43.32
169000,14297.4,43.2
169100,14301.7,43.08
169200,14306,42.96
169300,14310.3,42.84
169400,14314.6,42.72
169500,14318.9,42.6
169600,14323.1,42.48
169700,14327.3,42.36
169800,14331.6,42.24
169900,14335.8,42.12
170000,14340,42
170100,14344.2,41.88
170200,14348.4,41.76
170300,14352.5,41.64
170400,14356.7,41.52
170500,14360.9,41.4
170600,14365,41.28
170700,14369.1,41.16
170800,14373.2,41.04
170900,14377.3,40.92
171000,14381.4,40.8
171100,14385.5,40.68
171200,14389.5,40.56
171300,14393.6,40.44
171400,14397.6,40.32
171500,14401.7,40.2
171600,14405.7,40.08
171700,14409.7,39.96
171800,14413.7,39.84
171900,14417.6,39.72
172000,14421.6,39.6
172100,14425.6,39.48
172200,14429.5,39.36
172300,14433.4,39.24
172400,14437.3,39.12
172500,14441.3,39
172600,14445.1,38.88
172700,14449,38.76
172800,14452.9,38.64
172900,14456.8,38.52
173000,14460.6,38.4
173100,14464.4,38.28
173200,14468.3,38.16
173300,14472.1,38.04
173400,14475.9,37.92
173500,14479.7,37.8
173600,14483.4,37.68
173700,14487.2,37.56
173800,14490.9,37.44
173900,14494.7,37.32
174000,14498.4,37.2
174100,14502.1,37.08
174200,14505.8,36.96
174300,14509.5,36.84
174400,14513.2,36.72
174500,14516.9,36.6
174600,14520.5,36.48
174700,14524.1,36.36
174800,14527.8,36.24
174900,14531.4,36.12
175000,14535,36
175100,14538.6,35.88
175200,14542.2,35.76
175300,14545.7,35.64
175400,14549.3,35.52
175500,14552.9,35.4
175600,14556.4,35.28
175700,14559.9,35.16
175800,14563.4,35.04
175900,14566.9,34.92
176000,14570.4,34.8
176100,14573.9,34.68
176200,14577.3,34.56
176300,14580.8,34.44
176400,14584.2,34.32
176500,14587.7,34.2
176600,14591.1,34.08
176700,14594.5,33.96
176800,14597.9,33.84
176900,14601.2,33.72
177000,14604.6,33.6
177100,14608,33.48
177200,14611.3,33.36
177300,14614.6,33.24
177400,14617.9,33.12
177500,14621.3,33
177600,14624.5,32.88
177700,14627.8,32.76
177800,14631.1,32.64
177900,14634.4,32.52
178000,14637.6,32.4
178100,14640.8,32.28
178200,14644.1,32.16
178300,14647.3,32.04
178400,14650.5,31.92
178500,14653.7,31.8
178600,14656.8,31.68
178700,14660,31.56
178800,14663.1,31.44
178900,14666.3,31.32
179000,14669.4,31.2
179100,14672.5,31.08
179200,14675.6,30.96
179300,14678.7,30.84
179400,14681.8,30.72
179500,14684.9,30.6
179600,14687.9,30.48
179700,14690.9,30.36
179800,14694,30.24
179900,14697,30.12
180000,14700,30
180100,14703,29.88
180200,14706,29.76
180300,14708.9,29.64
180400,14711.9,29.52
180500,14714.9,29.4
180600,14717.8,29.28
180700,14720.7,29.16
180800,14723.6,29.04
180900,14726.5,28.92
181000,14729.4,28.8
181100,14732.3,28.68
181200,14735.1,28.56
181300,14738,28.44
181400,14740.8,28.32
181500,14743.7,28.2
181600,14746.5,28.08
181700,14749.3,27.96
181800,14752.1,27.84
181900,14754.8,27.72
182000,14757.6,27.6
182100,14760.4,27.48
182200,14763.1,27.36
182300,14765.8,27.24
182400,14768.5,27.12
182500,14771.3,27
182600,14773.9,26.88
182700,14776.6,26.76
182800,14779.3,26.64
182900,14782,26.52
183000,14784.6,26.4
183100,14787.2,26.28
183200,14789.9,26.16
183300,14792.5,26.04
183400,14795.1,25.92
183500,14797.7,25.8
183600,14800.2,25.68
183700,14802.8,25.56
183800,14805.3,25.44
183900,14807.9,25.32
184000,14810.4,25.2
184100,14812.9,25.08
184200,14815.4,24.96
184300,14817.9,24.84
184400,14820.4,24.72
184500,14822.9,24.6
184600,14825.3,24.48
184700,14827.7,24.36
184800,14830.2,24.24
184900,14832.6,24.12
185000,14835,24
185100,14837.4,23.88
185200,14839.8,23.76
185300,14842.1,23.64
185400,14844.5,23.52
185500,14846.9,23.4
185600,14849.2,23.28
185700,14851.5,23.16
185800,14853.8,23.04
185900,14856.1,22.92
186000,14858.4,22.8
186100,14860.7,22.68
186200,14862.9,22.56
186300,14865.2,22.44
186400,14867.4,22.32
186500,14869.7,22.2
186600,14871.9,22.08
186700,14874.1,21.96
186800,14876.3,21.84
186900,14878.4,21.72
187000,14880.6,21.6
187100,14882.8,21.48
187200,14884.9,21.36
187300,14887,21.24
187400,14889.1,21.12
187500,14891.3,21
187600,14893.3,20.88
187700,14895.4,20.76
187800,14897.5,20.64
187900,14899.6,20.52
188000,14901.6,20.4
188100,14903.6,20.28
188200,14905.7,20.16
188300,14907.7,20.04
188400,14909.7,19.92
188500,14911.7,19.8
188600,14913.6,19.68
188700,14915.6,19.56
188800,14917.5,19.44
188900,14919.5,19.32
189000,14921.4,19.2
189100,14923.3,19.08
189200,14925.2,18.96
189300,14927.1,18.84
189400,14929,18.72
189500,14930.9,18.6
189600,14932.7,18.48
189700,14934.5,18.36
189800,14936.4,18.24
189900,14938.2,18.12
190000,14940,18
190100,14941.8,17.88
190200,14943.6,17.76
190300,14945.3,17.64
190400,14947.1,17.52
190500,14948.9,17.4
190600,14950.6,17.28
190700,14952.3,17.16
190800,14954,17.04
190900,14955.7,16.92
191000,14957.4,16.8
191100,14959.1,16.68
191200,14960.7,16.56
191300,14962.4,16.44
191400,14964,16.32
191500,14965.7,16.2
191600,14967.3,16.08
191700,14968.9,15.96
191800,14970.5,15.84
191900,14972,15.72
192000,14973.6,15.6
192100,14975.2,15.48
192200,14976.7,15.36
192300,14978.2,15.24
192400,14979.7,15.12
192500,14981.3,15
192600,14982.7,14.88
192700,14984.2,14.76
192800,14985.7,14.64
192900,14987.2,14.52
193000,14988.6,14.4
193100,14990,14.28
193200,14991.5,14.16
193300,14992.9,14.04
193400,14994.3,13.92
193500,14995.7,13.8
193600,14997,13.68
193700,14998.4,13.56
193800,14999.7,13.44
193900,15001.1,13.32
194000,15002.4,13.2
194100,15003.7,13.08
194200,15005,12.96
194300,15006.3,12.84
194400,15007.6,12.72
194500,15008.9,12.6
194600,15010.1,12.48
194700,15011.3,12.36
194800,15012.6,12.24
194900,15013.8,12.12
195000,15015,12
195100,15016.2,11.88
195200,15017.4,11.76
195300,15018.5,11.64
195400,15019.7,11.52
195500,15020.9,11.4
195600,15022,11.28
195700,15023.1,11.16
195800,15024.2,11.04
195900,15025.3,10.92
196000,15026.4,10.8
196100,15027.5,10.68
196200,15028.5,10.56
196300,15029.6,10.44
196400,15030.6,10.32
196500,15031.7,10.2
196600,15032.7,10.08
196700,15033.7,9.96
196800,15034.7,9.84
196900,15035.6,9.72
197000,15036.6,9.6
197100,15037.6,9.48
197200,15038.5,9.36
197300,15039.4,9.24
197400,15040.3,9.12
197500,15041.3,9
197600,15042.1,8.88
197700,15043,8.76
197800,15043.9,8.64
197900,15044.8,8.52
198000,15045.6,8.4
198100,15046.4,8.28
198200,15047.3,8.16
198300,15048.1,8.04
198400,15048.9,7.92
198500,15049.7,7.8
198600,15050.4,7.68
198700,15051.2,7.56
198800,15051.9,7.44
198900,15052.7,7.32
199000,15053.4,7.2
199100,15054.1,7.08
199200,15054.8,6.96
199300,15055.5,6.84
199400,15056.2,6.72
199500,15056.9,6.6
199600,15057.5,6.48
199700,15058.1,6.36
199800,15058.8,6.24
199900,15059.4,6.12
200000,15060,6
200100,15060.6,5.88
200200,15061.2,5.76
200300,15061.7,5.64
200400,15062.3,5.52
200500,15062.9,5.4
200600,15063.4,5.28
200700,15063.9,5.16
200800,15064.4,5.04
200900,15064.9,4.92
201000,15065.4,4.8
201100,15065.9,4.68
201200,15066.3,4.56
201300,15066.8,4.44
201400,15067.2,4.32
201500,15067.7,4.2
201600,15068.1,4.08
201700,15068.5,3.96
201800,15068.9,3.84
201900,15069.2,3.72
202000,15069.6,3.6
202100,15070,3.48
202200,15070.3,3.36
202300,15070.6,3.24
202400,15070.9,3.12
202500,15071.3,3
202600,15071.5,2.88
202700,15071.8,2.76
202800,15072.1,2.64
202900,15072.4,2.52
203000,15072.6,2.4
203100,15072.8,2.28
203200,15073.1,2.16
203300,15073.3,2.04
203400,15073.5,1.92
203500,15073.7,1.8
203600,15073.8,1.68
203700,15074,1.56
203800,15074.1,1.44
203900,15074.3,1.32
204000,15074.4,1.2
204100,15074.5,1.08
204200,15074.6,0.96
204300,15074.7,0.84
204400,15074.8,0.72
204500,15074.9,0.6
204600,15074.9,0.48
204700,15074.9,0.36
204800,15075,0.24
204900,15075,0.12
205000,15075,-3.85358e-13
205100,15075,-0.12
205200,15075,-0.24
205300,15074.9,-0.36
205400,15074.9,-0.48
205500,15074.9,-0.6
205600,15074.8,-0.72
205700,15074.7,-0.84
205800,15074.6,-0.96
205900,15074.5,-1.08
206000,15074.4,-1.2
206100,15074.3,-1.32
206200,15074.1,-1.44
206300,15074,-1.56
206400,15073.8,-1.68
206500,15073.7,-1.8
206600,15073.5,-1.92
206700,15073.3,-2.04
206800,15073.1,-2.16
206900,15072.8,-2.28
207000,15072.6,-2.4
207100,15072.4,-2.52
207200,15072.1,-2.64
207300,15071.8,-2.76
207400,15071.5,-2.88
207500,15071.3,-3
207600,15070.9,-3.12
207700,15070.6,-3.24
207800,15070.3,-3.36
207900,15070,-3.48
208000,15069.6,-3.6
208100,15069.2,-3.72
208200,15068.9,-3.84
208300,15068.5,-3.96
208400,15068.1,-4.08
208500,15067.7,-4.2
208600,15067.2,-4.32
208700,15066.8,-4.44
208800,15066.3,-4.56
208900,15065.9,-4.68
209000,15065.4,-4.8
209100,15064.9,-4.92
209200,15064.4,-5.04
209300,15063.9,-5.16
209400,15063.4,-5.28
209500,15062.9,-5.4
209600,15062.3,-5.52
209700,15061.7,-5.64
209800,15061.2,-5.76
209900,15060.6,-5.88
210000,15060,-6
210100,15059.4,-6.12
210200,15058.8,-6.24
210300,15058.1,-6.36
210400,15057.5,-6.48
210500,15056.9,-6.6
210600,15056.2,-6.72
210700,15055.5,-6.84
210800,15054.8,-6.96
210900,15054.1,-7.08
211000,15053.4,-7.2
211100,15052.7,-7.32
211200,15051.9,-7.44
211300,15051.2,-7.56
211400,15050.4,-7.68
211500,15049.7,-7.8
211600,15048.9,-7.92
211700,15048.1,-8.04
211800,15047.3,-8.16
211900,15046.4,-8.28
212000,15045.6,-8.4
212100,15044.8,-8.52
212200,15043.9,-8.64
212300,15043,-8.76
212400,15042.1,-8.88
212500,15041.3,-9
212600,15040.3,-9.12
212700,15039.4,-9.24
212800,15038.5,-9.36
212900,15037.6,-9.48
213000,15036.6,-9.6
213100,15035.6,-9.72
213200,15034.7,-9.84
213300,15033.7,-9.96
213400,15032.7,-10.08
213500,15031.7,-10.2
213600,15030.6,-10.32
213700,15029.6,-10.44
213800,15028.5,-10.56
213900,15027.5,-10.68
214000,15026.4,-10.8
214100,15025.3,-10.92
214200,15024.2,-11.04
214300,15023.1,-11.16
214400,15022,-11.28
214500,15020.9,-11.4
214600,15019.7,-11.52
214700,15018.5,-11.64
214800,15017.4,-11.76
214900,15016.2,-11.88
215000,15015,-12
215100,15013.8,-12.12
215200,15012.6,-12.24
215300,15011.3,-12.36
215400,15010.1,-12.48
215500,15008.9,-12.6
215600,15007.6,-12.72
215700,15006.3,-12.84
215800,15005,-12.96
215900,15003.7,-13.08
216000,15002.4,-13.2
216100,15001.1,-13.32
216200,14999.7,-13.44
216300,14998.4,-13.56
216400,14997,-13.68
216500,14995.7,-13.8
216600,14994.3,-13.92
216700,14992.9,-14.04
216800,14991.5,-14.16
216900,14990,-14.28
217000,14988.6,-14.4
217100,14987.2,-14.52
217200,14985.7,-14.64
217300,14984.2,-14.76
217400,14982.7,-14.88
217500,14981.3,-15
217600,14979.7,-15.12
217700,14978.2,-15.24
217800,14976.7,-15.36
217900,14975.2,-15.48
218000,14973.6,-15.6
218100,14972,-15.72
218200,14970.5,-15.84
218300,14968.9,-15.96
218400,14967.3,-16.08
218500,14965.7,-16.2
218600,14964,-16.32
218700,14962.4,-16.44
218800,14960.7,-16.56
218900,14959.1,-16.68
219000,14957.4,-16.8
219100,14955.7,-16.92
219200,14954,-17.04
219300,14952.3,-17.16
219400,14950.6,-17.28
219500,14948.9,-17.4
219600,14947.1,-17.52
219700,14945.3,-17.64
219800,14943.6,-17.76
219900,14941.8,-17.88
220000,14940,-18
220100,14938.2,-18.12
220200,14936.4,-18.24
220300,14934.5,-18.36
220400,14932.7,-18.48
220500,14930.9,-18.6
220600,14929,-18.72
220700,14927.1,-18.84
220800,14925.2,-18.96
220900,14923.3,-19.08
221000,14921.4,-19.2
221100,14919.5,-19.32
221200,14917.5,-19.44
221300,14915.6,-19.56
221400,14913.6,-19.68
221500,14911.7,-19.8
221600,14909.7,-19.92
221700,14907.7,-20.04
221800,14905.7,-20.16
221900,14903.6,-20.28
222000,14901.6,-20.4
222100,14899.6,-20.52
222200,14897.5,-20.64
222300,14895.4,-20.76
222400,14893.3,-20.88
222500,14891.3,-21
222600,14889.1,-21.12
222700,14887,-21.24
222800,14884.9,-21.36
222900,14882.8,-21.48
223000,14880.6,-21.6
223100,14878.4,-21.72
223200,14876.3,-21.84
223300,14874.1,-21.96
223400,14871.9,-22.08
223500,14869.7,-22.2
223600,14867.4,-22.32
223700,14865.2,-22.44
223800,14862.9,-22.56
223900,14860.7,-22.68
224000,14858.4,-22.8
224100,14856.1,-22.92
224200,14853.8,-23.04
224300,14851.5,-23.16
224400,14849.2,-23.28
224500,14846.9,-23.4
224600,14844.5,-23.52
224700,14842.1,-23.64
224800,14839.8,-23.76
224900,14837.4,-23.88
225000,14835,-24
225100,14832.6,-24.12
225200,14830.2,-24.24
225300,14827.7,-24.36
225400,14825.3,-24.48
225500,14822.9,-24.6
225600,14820.4,-24.72
225700,14817.9,-24.84
225800,14815.4,-24.96
225900,14812.9,-25.08
226000,14810.4,-25.2
226100,14807.9,-25.32
226200,14805.3,-25.44
226300,14802.8,-25.56
226400,14800.2,-25.68
226500,14797.7,-25.8
226600,14795.1,-25.92
226700,14792.5,-26.04
226800,14789.9,-26.16
226900,14787.2,-26.28
227000,14784.6,-26.4
227100,14782,-26.52
227200,14779.3,-26.64
227300,14776.6,-26.76
227400,14773.9,-26.88
227500,14771.3,-27
227600,14768.5,-27.12
227700,14765.8,-27.24
227800,14763.1,-27.36
227900,14760.4,-27.48
228000,14757.6,-27.6
228100,14754.8,-27.72
228200,14752.1,-27.84
228300,14749.3,-27.96
228400,14746.5,-28.08
228500,14743.7,-28.2
228600,14740.8,-28.32
228700,14738,-28.44
228800,14735.1,-28.56
228900,14732.3,-28.68
229000,14729.4,-28.8
229100,14726.5,-28.92
229200,14723.6,-29.04
229300,14720.7,-29.16
229400,14717.8,-29.28
229500,14714.9,-29.4
229600,14711.9,-29.52
229700,14708.9,-29.64
229800,14706,-29.76
229900,14703,-29.88
230000,14700,-30
230100,14697,-30.12
230200,14694,-30.24
230300,14690.9,-30.36
230400,14687.9,-30.48
230500,14684.9,-30.6
230600,14681.8,0
230700,14681.8,0
230800,14681.8,0
230900,14681.8,0
231000,14681.8,0
231100,14681.8,0
231200,14681.7,0
231300,14681.7,0
231400,14681.7,0
231500,14681.7,0
231600,14681.7,0
231700,14681.7,0
231800,14681.7,0
231900,14681.7,0
232000,14681.7,0
232100,14681.7,0
232200,14681.7,0
232300,14681.7,0
232400,14681.7,0
232500,14681.7,0
232600,14681.7,0
232700,14681.7,0
232800,14681.7,0
232900,14681.6,0
233000,14681.6,0
233100,14681.6,0
233200,14681.6,0
233300,14681.6,0
233400,14681.6,0
233500,14681.6,0
233600,14681.6,0
233700,14681.6,0
233800,14681.6,0
233900,14681.6,0
234000,14681.6,0
234100,14681.6,0
234200,14681.6,0
234300,14681.6,0
234400,14681.6,0
234500,14681.6,0
234600,14681.5,0
234700,14681.5,0
234800,14681.5,0
234900,14681.5,0
235000,14681.5,0
235100,14681.5,0
235200,14681.5,0
235300,14681.5,0
235400,14681.5,0
235500,14681.5,0
235600,14681.5,0
235700,14681.5,0
235800,14681.5,0
235900,14681.5,0
236000,14681.5,0
236100,14681.5,0
236200,14681.4,0
236300,14681.4,0
236400,14681.4,0
236500,14681.4,0
236600,14681.4,0
236700,14681.4,0
236800,14681.4,0
236900,14681.4,0
237000,14681.4,0
237100,14681.4,0
237200,14681.4,0
237300,14681.4,0
237400,14681.4,0
237500,14681.4,0
237600,14681.4,0
237700,14681.4,0
237800,14681.4,0
237900,14681.3,0
238000,14681.3,0
238100,14681.3,0
238200,14681.3,0
238300,14681.3,0
238400,14681.3,0
238500,14681.3,0
238600,14681.3,0
238700,14681.3,0
238800,14681.3,0
238900,14681.3,0
239000,14681.3,0
239100,14681.3,0
239200,14681.3,0
239300,14681.3,0
239400,14681.3,0
239500,14681.3,0
239600,14681.2,0
239700,14681.2,0
239800,14681.2,0
239900,14681.2,0
240000,14681.2,0
240100,14681.2,0
240200,14681.2,0
240300,14681.2,0
240400,14681.2,0
240500,14681.2,0
240600,14681.2,0
240700,14681.2,0
240800,14681.2,0
240900,14681.2,0
241000,14681.2,0
241100,14681.2,0
241200,14681.1,0
241300,14681.1,0
241400,14681.1,0
241500,14681.1,0
241600,14681.1,0
241700,14681.1,0
241800,14681.1,0
241900,14681.1,0
242000,14681.1,0
242100,14681.1,0
242200,14681.1,0
242300,14681.1,0
242400,14681.1,0
242500,14681.1,0
242600,14681.1,0
242700,14681.1,0
242800,14681.1,0
242900,14681,0
243000,14681,0
243100,14681,0
243200,14681,0
243300,14681,0
243400,14681,0
243500,14681,0
243600,14681,0
243700,14681,0
243800,14681,0
243900,14681,0
244000,14681,0
244100,14681,0
244200,14681,0
244300,14681,0
244400,14681,0
244500,14681,0
244600,14680.9,0
244700,14680.9,0
244800,14680.9,0
244900,14680.9,0
245000,14680.9,0
245100,14680.9,0
245200,14680.9,0
245300,14680.9,0
245400,14680.9,0
245500,14680.9,0
245600,14680.9,0
245700,14680.9,0
245800,14680.9,0
245900,14680.9,0
246000,14680.9,0
246100,14680.9,0
246200,14680.8,0
246300,14680.8,0
246400,14680.8,0
246500,14680.8,0
246600,14680.8,0
246700,14680.8,0
246800,14680.8,0
246900,14680.8,0
247000,14680.8,0
247100,14680.8,0
247200,14680.8,0
247300,14680.8,0
247400,14680.8,0
247500,14680.8,0
247600,14680.8,0
247700,14680.8,0
247800,14680.8,0
247900,14680.7,0
248000,14680.7,0
248100,14680.7,0
248200,14680.7,0
248300,14680.7,0
248400,14680.7,0
248500,14680.7,0
248600,14680.7,0
248700,14680.7,0
248800,14680.7,0
248900,14680.7,0
249000,14680.7,0
249100,14680.7,0
249200,14680.7,0
249300,14680.7,0
249400,14680.7,0
249500,14680.7,0
249600,14680.6,0
249700,14680.6,0
249800,14680.6,0
249900,14680.6,0
250000,14680.6,0
250100,14680.6,0
250200,14680.6,0
250300,14680.6,0
250400,14680.6,0
250500,14680.6,0
250600,14680.6,0
250700,14680.6,0
250800,14680.6,0
250900,14680.6,0
251000,14680.6,0
251100,14680.6,0
251200,14680.5,0
251300,14680.5,0
251400,14680.5,0
251500,14680.5,0
251600,14680.5,0
251700,14680.5,0
251800,14680.5,0
251900,14680.5,0
252000,14680.5,0
252100,14680.5,0
252200,14680.5,0
252300,14680.5,0
252400,14680.5,0
252500,14680.5,0
252600,14680.5,0
252700,14680.5,0
252800,14680.5,0
252900,14680.4,0
253000,14680.4,0
253100,14680.4,0
253200,14680.4,0
253300,14680.4,0
253400,14680.4,0
253500,14680.4,0
253600,14680.4,0
253700,14680.4,0
253800,14680.4,0
253900,14680.4,0
254000,14680.4,0
254100,14680.4,0
254200,14680.4,0
254300,14680.4,0
254400,14680.4,0
254500,14680.4,0
254600,14680.3,0
254700,14680.3,0
254800,14680.3,0
254900,14680.3,0
255000,14680.3,0
255100,14680.3,0
255200,14680.3,0
255300,14680.3,0
255400,14680.3,0
255500,14680.3,0
255600,14680.3,0
255700,14680.3,0
255800,14680.3,0
255900,14680.3,0
256000,14680.3,0
256100,14680.3,0
256200,14680.2,0
256300,14680.2,0
256400,14680.2,0
256500,14680.2,0
256600,14680.2,0
256700,14680.2,0
256800,14680.2,0
256900,14680.2,0
257000,14680.2,0
257100,14680.2,0
257200,14680.2,0
257300,14680.2,0
257400,14680.2,0
257500,14680.2,0
257600,14680.2,0
257700,14680.2,0
257800,14680.2,0
257900,14680.1,0
258000,14680.1,0
258100,14680.1,0
258200,14680.1,0
258300,14680.1,0
258400,14680.1,0
258500,14680.1,0
258600,14680.1,0
258700,14680.1,0
258800,14680.1,0
258900,14680.1,0
259000,14680.1,0
259100,14680.1,0
259200,14680.1,0
259300,14680.1,0
259400,14680.1,0
259500,14680.1,0
259600,14680,0
259700,14680,0
259800,14680,0
259900,14680,0
260000,14680,0
260100,14680,0
260200,14680,0
260300,14680,0
260400,14680,0
260500,14680,0
260600,14680,0
260700,14680,0
260800,14680,0
260900,14680,0
261000,14680,0
261100,14680,0
261200,14679.9,0
261300,14679.9,0
261400,14679.9,0
261500,14679.9,0
261600,14679.9,0
261700,14679.9,0
261800,14679.9,0
261900,14679.9,0
262000,14679.9,0
262100,14679.9,0
262200,14679.9,0
262300,14679.9,0
262400,14679.9,0
262500,14679.9,0
262600,14679.9,0
262700,14679.9,0
262800,14679.9,0
262900,14679.8,0
263000,14679.8,0
263100,14679.8,0
263200,14679.8,0
263300,14679.8,0
263400,14679.8,0
263500,14679.8,0
263600,14679.8,0
263700,14679.8,0
263800,14679.8,0
263900,14679.8,0
264000,14679.8,0
264100,14679.8,0
264200,14679.8,0
264300,14679.8,0
264400,14679.8,0
264500,14679.8,0
264600,14679.7,0
264700,14679.7,0
264800,14679.7,0
264900,14679.7,0
265000,14679.7,0
265100,14679.7,0
265200,14679.7,0
265300,14679.7,0
265400,14679.7,0
265500,14679.7,0
265600,14679.7,0
265700,14679.7,0
265800,14679.7,0
265900,14679.7,0
266000,14679.7,0
266100,14679.7,0
266200,14679.6,0
266300,14679.6,0
266400,14679.6,0
266500,14679.6,0
266600,14679.6,0
266700,14679.6,0
266800,14679.6,0
266900,14679.6,0
267000,14679.6,0
267100,14679.6,0
267200,14679.6,0
267300,14679.6,0
267400,14679.6,0
267500,14679.6,0
267600,14679.6,0
267700,14679.6,0
267800,14679.6,0
267900,14679.5,0
268000,14679.5,0
268100,14679.5,0
268200,14679.5,0
268300,14679.5,0
268400,14679.5,0
268500,14679.5,0
268600,14679.5,0
268700,14679.5,0
268800,14679.5,0
268900,14679.5,0
269000,14679.5,0
269100,14679.5,0
269200,14679.5,0
269300,14679.5,0
269400,14679.5,0
269500,14679.5,0
269600,14679.4,0
269700,14679.4,0
269800,14679.4,0
269900,14679.4,0
270000,14679.4,0
270100,14679.4,0
270200,14679.4,0
270300,14679.4,0
270400,14679.4,0
270500,14679.4,0
270600,14679.4,0
270700,14679.4,0
270800,14679.4,0
270900,14679.4,0
271000,14679.4,0
271100,14679.4,0
271200,14679.3,0
271300,14679.3,0
271400,14679.3,0
271500,14679.3,0
271600,14679.3,0
271700,14679.3,0
271800,14679.3,0
271900,14679.3,0
272000,14679.3,0
272100,14679.3,0
272200,14679.3,0
272300,14679.3,0
272400,14679.3,0
272500,14679.3,0
272600,14679.3,0
272700,14679.3,0
272800,14679.3,0
272900,14679.2,0
273000,14679.2,0
273100,14679.2,0
273200,14679.2,0
273300,14679.2,0
273400,14679.2,0
273500,14679.2,0
273600,14679.2,0
273700,14679.2,0
273800,14679.2,0
273900,14679.2,0
274000,14679.2,0
274100,14679.2,0
274200,14679.2,0
274300,14679.2,0
274400,14679.2,0
274500,14679.2,0
274600,14679.1,0
274700,14679.1,0
274800,14679.1,0
274900,14679.1,0
275000,14679.1,0
275100,14679.1,0
275200,14679.1,0
275300,14679.1,0
275400,14679.1,0
275500,14679.1,0
275600,14679.1,0
275700,14679.1,0
275800,14679.1,0
275900,14679.1,0
276000,14679.1,0
276100,14679.1,0
276200,14679,0
276300,14679,0
276400,14679,0
276500,14679,0
276600,14679,0
276700,14679,0
276800,14679,0
276900,14679,0
277000,14679,0
277100,14679,0
277200,14679,0
277300,14679,0
277400,14679,0
277500,14679,0
277600,14679,0
277700,14679,0
277800,14679,0
277900,14678.9,0
278000,14678.9,0
278100,14678.9,0
278200,14678.9,0
278300,14678.9,0
278400,14678.9,0
278500,14678.9,0
278600,14678.9,0
278700,14678.9,0
278800,14678.9,0
278900,14678.9,0
279000,14678.9,0
279100,14678.9,0
279200,14678.9,0
279300,14678.9,0
279400,14678.9,0
279500,14678.9,0
279600,14678.8,0
279700,14678.8,0
279800,14678.8,0
279900,14678.8,0
280000,14678.8,0
280100,14678.8,0
280200,14678.8,0
280300,14678.8,0
280400,14678.8,0
280500,14678.8,0
280600,14678.8,0
280700,14678.8,0
280800,14678.8,0
280900,14678.8,0
281000,14678.8,0
281100,14678.8,0
281200,14678.7,0
281300,14678.7,0
281400,14678.7,0
281500,14678.7,0
281600,14678.7,0
281700,14678.7,0
281800,14678.7,0
281900,14678.7,0
282000,14678.7,0
282100,14678.7,0
282200,14678.7,0
282300,14678.7,0
282400,14678.7,0
282500,14678.7,0
282600,14678.7,0
282700,14678.7,0
282800,14678.7,0
282900,14678.6,0
283000,14678.6,0
283100,14678.6,0
283200,14678.6,0
283300,14678.6,0
283400,14678.6,0
283500,14678.6,0
283600,14678.6,0
283700,14678.6,0
283800,14678.6,0
283900,14678.6,0
284000,14678.6,0
284100,14678.6,0
284200,14678.6,0
284300,14678.6,0
284400,14678.6,0
284500,14678.6,0
284600,14678.5,0
284700,14678.5,0
284800,14678.5,0
284900,14678.5,0
285000,14678.5,0
285100,14678.5,0
285200,14678.5,0
285300,14678.5,0
285400,14678.5,0
285500,14678.5,0
285600,14678.5,0
285700,14678.5,0
285800,14678.5,0
285900,14678.5,0
286000,14678.5,0
286100,14678.5,0
286200,14678.4,0
286300,14678.4,0
286400,14678.4,0
286500,14678.4,0
286600,14678.4,0
286700,14678.4,0
286800,14678.4,0
286900,14678.4,0
287000,14678.4,0
287100,14678.4,0
287200,14678.4,0
287300,14678.4,0
287400,14678.4,0
287500,14678.4,0
287600,14678.4,0
287700,14678.4,0
287800,14678.4,0
287900,14678.3,0
288000,14678.3,0
288100,14678.3,0
288200,14678.3,0
288300,14678.3,0
288400,14678.3,0
288500,14678.3,0
288600,14678.3,0
288700,14678.3,0
288800,14678.3,0
288900,14678.3,0
289000,14678.3,0
289100,14678.3,0
289200,14678.3,0
289300,14678.3,0
289400,14678.3,0
289500,14678.3,0
289600,14678.2,0
289700,14678.2,0
289800,14678.2,0
289900,14678.2,0
290000,14678.2,0
290100,14678.2,0
290200,14678.2,0
290300,14678.2,0
290400,14678.2,0
